City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Araouane,ML,2021-09-29 01:33:11,18.9048,-3.5265,305.64,12,0,3.85
295,Stykkisholmur,IS,2021-09-29 01:32:55,65.0757,-22.7297,276.59,89,100,4.98
296,Avera,US,2021-09-29 01:34:08,33.194,-82.5271,296.32,64,1,1.87
297,Ialibu,PG,2021-09-29 01:34:08,-6.2821,143.9935,294.5,65,36,1.44
298,Saint George,US,2021-09-29 01:34:09,37.1041,-113.5841,301.48,23,1,0.45
299,Kieta,PG,2021-09-29 01:34:09,-6.2167,155.6333,302.24,73,95,2.77
300,Aklavik,CA,2021-09-29 01:34:09,68.2191,-135.0107,273.61,96,100,8.89
301,Craig,US,2021-09-29 01:30:21,40.5153,-107.5464,288.57,63,90,7.2
302,Huntingdon,GB,2021-09-29 01:30:21,52.3305,-0.1865,284.54,94,100,1.79
303,Mar Del Plata,AR,2021-09-29 01:34:10,-38.0023,-57.5575,285.3,85,0,6.71
304,Saint-Georges,GD,2021-09-29 01:34:10,12.0564,-61.7485,300.62,78,4,4.27
305,Ancud,CL,2021-09-29 01:31:31,-41.8697,-73.8203,279.89,80,100,1.21
306,Hofn,IS,2021-09-29 01:33:05,64.2539,-15.2082,277.46,63,100,3.96
307,Talnakh,RU,2021-09-29 01:34:11,69.4865,88.3972,273.97,71,53,1.12
308,Port Hardy,CA,2021-09-29 01:30:22,50.6996,-127.4199,285.25,66,90,2.57
309,Aras,ES,2021-09-29 01:34:11,42.5617,-2.356,288.38,79,90,2.06
310,Heihe,CN,2021-09-29 01:34:12,50.2441,127.4902,283.47,45,6,4.39
311,Skelleftea,SE,2021-09-29 01:34:12,64.7507,20.9528,282.35,69,90,1.03
312,Kutum,SD,2021-09-29 01:34:12,14.2,24.6667,297.61,32,29,5.36
313,Komsomolskiy,UZ,2021-09-29 01:33:09,40.4272,71.7189,288.83,55,0,3.09
314,Kamyshevatskaya,RU,2021-09-29 01:34:13,46.4132,37.9563,286.86,67,69,6.31
315,Cesis,LV,2021-09-29 01:34:13,57.3119,25.2746,281.89,80,100,2.85
316,Noumea,NC,2021-09-29 01:30:05,-22.2763,166.4572,300.14,68,70,7.39
317,Puerto Plata,DO,2021-09-29 01:34:14,19.7934,-70.6884,300.1,88,40,0.0
318,Yueyang,CN,2021-09-29 01:34:14,29.3333,113.0919,294.73,88,100,3.31
319,Itoman,JP,2021-09-29 01:34:14,26.1247,127.6694,303.37,70,20,6.17
320,Guaymas,MX,2021-09-29 01:34:14,27.9333,-110.9,302.8,58,1,5.14
321,Witham,GB,2021-09-29 01:34:15,51.8001,0.6404,285.78,95,95,5.06
322,Petropavlovsk-Kamchatskiy,RU,2021-09-29 01:34:15,53.0452,158.6483,288.48,59,75,1.0
323,Talaya,RU,2021-09-29 01:34:16,61.3833,152.75,269.72,58,100,5.72
324,Diofior,SN,2021-09-29 01:34:16,14.1833,-16.6667,300.66,77,5,5.39
325,Byron Bay,AU,2021-09-29 01:34:16,-28.65,153.6167,295.4,57,100,7.14
326,Gola Gokarannath,IN,2021-09-29 01:34:17,28.0833,80.4667,299.71,82,14,3.4
327,Plouzane,FR,2021-09-29 01:34:17,48.3833,-4.6167,285.2,93,40,2.06
328,Gnjilane,XK,2021-09-29 01:34:17,42.4604,21.4699,286.81,91,93,1.12
329,Krasnyy Oktyabr,RU,2021-09-29 01:34:18,56.1167,38.8833,275.31,92,36,2.12
330,Kitsuki,JP,2021-09-29 01:34:18,33.4167,131.6167,300.16,83,75,3.09
331,Nuevo Casas Grandes,MX,2021-09-29 01:34:18,30.4167,-107.9167,292.45,55,41,1.79
332,Oromocto,CA,2021-09-29 01:34:19,45.8351,-66.4792,288.12,84,75,1.54
333,Gorontalo,ID,2021-09-29 01:34:19,0.5412,123.0595,304.3,63,94,1.78
334,Farsund,NO,2021-09-29 01:34:19,58.0948,6.8047,287.56,88,100,6.8
335,Ziniare,BF,2021-09-29 01:34:20,12.5822,-1.2983,297.17,59,100,3.31
336,Olafsvik,IS,2021-09-29 01:33:19,64.8945,-23.7142,278.37,81,100,13.44
337,Challans,FR,2021-09-29 01:34:20,46.8436,-1.8749,288.1,85,5,6.44
338,Ugoofaaru,MV,2021-09-29 01:34:21,5.6667,73.0,300.79,79,62,5.88
339,Coria,ES,2021-09-29 01:34:21,39.9879,-6.5377,289.51,59,6,1.65
340,Maningrida,AU,2021-09-29 01:34:21,-12.0667,134.2667,304.85,50,83,4.61
341,Roxana,CR,2021-09-29 01:34:22,10.2753,-83.7513,300.9,96,100,1.01
342,Kilakarai,IN,2021-09-29 01:34:22,9.2333,78.7833,301.04,64,74,4.93
343,Qom,IR,2021-09-29 01:33:26,34.6401,50.8764,293.91,38,0,2.48
344,Koumac,NC,2021-09-29 01:34:22,-20.5667,164.2833,297.23,69,91,4.38
345,Pisco,PE,2021-09-29 01:34:23,-13.7,-76.2167,290.18,82,0,1.54
346,Changzhou,CN,2021-09-29 01:34:23,31.7833,119.9667,301.46,88,100,5.1
347,Nome,US,2021-09-29 01:32:19,64.5011,-165.4064,276.19,49,90,3.09
348,Junin,AR,2021-09-29 01:34:23,-34.5838,-60.9433,285.92,94,1,4.29
349,Portland,US,2021-09-29 01:25:45,45.5234,-122.6762,288.96,82,75,2.24
350,Chirongui,YT,2021-09-29 01:34:24,-12.9319,45.1483,296.11,76,16,2.87
351,Maputo,MZ,2021-09-29 01:34:24,-25.9653,32.5892,293.83,89,9,1.79
352,Huaiyuan,CN,2021-09-29 01:34:24,32.973,117.1995,295.39,82,87,3.15
353,Mauriti,BR,2021-09-29 01:34:25,-7.3892,-38.7744,301.32,54,51,4.8
354,Altamira,BR,2021-09-29 01:34:25,-3.2033,-52.2064,296.72,85,32,1.28
355,Ayan,RU,2021-09-29 01:34:25,56.45,138.1667,283.46,87,100,4.64
356,Narrabri,AU,2021-09-29 01:34:26,-30.3167,149.7833,289.2,72,90,7.2
357,Uzhur,RU,2021-09-29 01:34:26,55.3036,89.8339,274.74,71,5,2.85
358,Ahtopol,BG,2021-09-29 01:34:26,42.1,27.95,290.41,69,99,6.07
359,Jumla,NP,2021-09-29 01:32:25,29.2747,82.1838,290.17,80,36,0.33
360,Kristiinankaupunki,FI,2021-09-29 01:34:27,62.2743,21.376,279.68,93,0,4.49
361,Poum,NC,2021-09-29 01:34:27,-20.2333,164.0167,296.78,73,35,6.25
362,Kanniyakumari,IN,2021-09-29 01:34:28,8.0833,77.5667,299.45,80,82,7.37
363,Truth Or Consequences,US,2021-09-29 01:33:08,33.1284,-107.2528,295.28,53,75,3.6
364,Saint-Augustin,CA,2021-09-29 01:34:28,51.226,-58.6502,281.52,82,6,3.78
365,Turkistan,KZ,2021-09-29 01:34:29,43.0,68.0,287.47,51,100,4.11
366,Hobbs,US,2021-09-29 01:31:12,32.7026,-103.136,297.7,32,1,1.79
367,Jiuquan,CN,2021-09-29 01:34:29,39.7432,98.5174,291.31,20,0,2.87
368,Bilibino,RU,2021-09-29 01:34:29,68.0546,166.4372,264.34,86,68,1.1
369,Novoagansk,RU,2021-09-29 01:34:30,61.9449,76.6625,275.29,74,100,3.91
370,Bathsheba,BB,2021-09-29 01:33:27,13.2167,-59.5167,299.49,89,40,2.57
371,Rocha,UY,2021-09-29 01:34:30,-34.4833,-54.3333,285.34,78,72,3.96
372,Nikolskoye,RU,2021-09-29 01:34:31,59.7035,30.7861,281.97,72,100,1.14
373,Gurupa,BR,2021-09-29 01:34:31,-1.405,-51.64,298.02,82,32,1.95
374,Kruisfontein,ZA,2021-09-29 01:34:32,-34.0033,24.7314,283.64,82,100,2.63
375,Kendallville,US,2021-09-29 01:34:32,41.4414,-85.265,289.77,85,1,0.0
376,Taoudenni,ML,2021-09-29 01:34:32,22.6783,-3.9836,305.2,11,0,6.44
377,Sao Francisco De Assis,BR,2021-09-29 01:34:33,-29.5503,-55.1311,289.36,98,92,4.53
378,Gat,IL,2021-09-29 01:31:03,31.61,34.7642,295.59,100,25,0.94
379,Atar,MR,2021-09-29 01:34:34,20.5169,-13.0499,306.67,10,45,4.9
380,Asfi,MA,2021-09-29 01:34:34,32.2994,-9.2372,293.09,89,10,8.22
381,Folldal,NO,2021-09-29 01:34:34,62.1325,9.9968,279.88,93,100,2.93
382,Vestmanna,FO,2021-09-29 01:34:35,62.1564,-7.1664,278.66,100,75,1.03
383,Muroto,JP,2021-09-29 01:34:35,33.2833,134.15,298.17,73,26,7.2
384,Abu Kamal,SY,2021-09-29 01:34:35,34.4506,40.9171,297.08,35,0,3.65
385,Sadovoye,RU,2021-09-29 01:34:35,47.7764,44.5089,281.96,70,92,4.59
386,Madison,US,2021-09-29 01:30:05,34.7334,-86.5667,295.58,85,1,0.45
387,Turukhansk,RU,2021-09-29 01:34:36,65.8167,87.9833,274.93,74,77,2.03
388,Abu Samrah,SY,2021-09-29 01:34:36,35.3029,37.1841,291.49,87,0,2.98
389,Fort Nelson,CA,2021-09-29 01:30:23,58.8053,-122.7002,277.92,93,90,1.54
390,Dickinson,US,2021-09-29 01:34:37,29.4608,-95.0513,298.12,92,90,0.45
391,Malia,GR,2021-09-29 01:34:37,35.2833,25.4667,297.49,72,9,3.3
392,Mgandu,TZ,2021-09-29 01:34:37,-5.95,34.1333,290.67,63,82,3.61
393,Vetluzhskiy,RU,2021-09-29 01:34:38,58.3902,45.4654,274.59,95,88,1.96
394,Pointe Michel,DM,2021-09-29 01:34:38,15.25,-61.3833,300.76,76,4,3.8
395,Peniche,PT,2021-09-29 01:34:38,39.3558,-9.3811,290.16,84,7,9.18
396,Chimbote,PE,2021-09-29 01:34:39,-9.0853,-78.5783,290.2,85,16,2.9
397,Guilin,CN,2021-09-29 01:33:10,25.2819,110.2864,302.21,62,43,1.27
398,Bintulu,MY,2021-09-29 01:34:39,3.1667,113.0333,299.38,94,40,0.0
399,Aleksandrovka,UA,2021-09-29 01:34:39,46.8383,32.7612,283.27,63,84,3.94
400,Port Augusta,AU,2021-09-29 01:34:40,-32.5,137.7667,295.77,43,0,2.32
401,Rio Grande,BR,2021-09-29 01:34:40,-32.035,-52.0986,289.23,94,100,7.09
402,Shiraoi,JP,2021-09-29 01:34:40,42.55,141.35,293.26,81,99,5.88
403,Lakatoro,VU,2021-09-29 01:34:10,-16.0999,167.4164,300.28,77,68,5.77
404,Ornskoldsvik,SE,2021-09-29 01:34:41,63.2909,18.7153,284.05,100,90,4.63
405,Calama,CL,2021-09-29 01:31:26,-22.4667,-68.9333,285.38,21,0,1.23
406,Annamalainagar,IN,2021-09-29 01:34:41,11.4,79.7333,301.11,61,100,1.34
407,Karavayevo,RU,2021-09-29 01:34:42,55.2961,37.9622,274.45,93,31,2.0
408,Lagos,NG,2021-09-29 01:24:03,6.5833,3.75,299.33,91,86,1.6
409,Ahipara,NZ,2021-09-29 01:34:42,-35.1667,173.1667,287.77,56,4,4.43
410,Vestmannaeyjar,IS,2021-09-29 01:34:43,63.4427,-20.2734,277.9,79,100,15.68
411,Foster City,US,2021-09-29 01:32:30,37.5586,-122.2711,298.23,62,20,0.89
412,Darhan,MN,2021-09-29 01:34:43,49.4867,105.9228,276.62,65,27,1.12
413,Eseka,CM,2021-09-29 01:34:43,3.65,10.7667,295.43,99,100,0.6
414,Kuytun,RU,2021-09-29 01:34:44,54.3419,101.5036,274.02,79,94,3.65
415,Sabang,ID,2021-09-29 01:34:44,5.8933,95.3214,299.97,76,100,3.13
416,Bastrop,US,2021-09-29 01:34:44,32.7562,-91.8724,296.97,93,100,3.59
417,Nioki,CD,2021-09-29 01:34:45,-2.7167,17.6833,295.12,98,100,1.56
418,Medicine Hat,CA,2021-09-29 01:34:45,50.0501,-110.6683,290.39,38,90,1.79
419,Spearfish,US,2021-09-29 01:34:46,44.4908,-103.8594,301.27,24,1,2.68
420,Warnes,BO,2021-09-29 01:34:46,-17.5,-63.1667,300.42,74,4,4.12
421,Hatillo,PR,2021-09-29 01:34:46,18.4863,-66.8254,300.33,84,4,1.34
422,Tipacoque,CO,2021-09-29 01:34:47,6.4203,-72.6918,289.76,92,100,0.26
423,Hami,CN,2021-09-29 01:34:47,42.8,93.45,293.72,20,1,2.01
424,Barsovo,RU,2021-09-29 01:34:47,61.1667,73.1667,275.22,74,100,3.5
425,Phonhong,LA,2021-09-29 01:34:47,18.5007,102.4166,302.05,70,26,0.72
426,Kharovsk,RU,2021-09-29 01:34:48,59.9642,40.1912,277.22,95,94,1.68
427,Sokoni,TZ,2021-09-29 01:34:48,-6.4333,39.55,298.45,83,60,5.41
428,Raudeberg,NO,2021-09-29 01:34:48,61.9875,5.1352,284.93,66,32,0.45
429,Burns Lake,CA,2021-09-29 01:30:24,54.2331,-125.7533,282.83,59,93,3.43
430,Tangzhai,CN,2021-09-29 01:34:49,34.4328,116.5911,295.48,74,0,1.01
431,Taos,US,2021-09-29 01:34:49,36.4072,-105.5731,288.37,62,40,1.34
432,Shingu,JP,2021-09-29 01:34:50,33.7333,135.9833,300.7,80,59,4.51
433,Nantucket,US,2021-09-29 01:31:11,41.2835,-70.0995,292.12,89,88,8.32
434,Bani Walid,LY,2021-09-29 01:34:50,31.7566,13.9942,294.33,91,0,2.18
435,Abha,SA,2021-09-29 01:34:51,18.2164,42.5053,293.05,32,0,0.0
436,Coihaique,CL,2021-09-29 01:33:17,-45.5752,-72.0662,278.12,75,0,1.03
437,Vanderhoof,CA,2021-09-29 01:33:28,54.0166,-124.0198,281.91,54,14,4.26
438,Langsa,ID,2021-09-29 01:34:51,4.4683,97.9683,296.91,98,100,1.15
439,Gwanda,ZW,2021-09-29 01:34:51,-20.9333,29.0,293.1,31,0,2.66
440,Gimli,CA,2021-09-29 01:30:55,50.6336,-96.9907,295.61,72,6,5.66
441,Shimonoseki,JP,2021-09-29 01:34:52,33.95,130.95,302.2,78,75,5.66
442,Halifax,CA,2021-09-29 01:33:46,44.6453,-63.5724,291.19,96,99,1.79
443,Hermosillo,MX,2021-09-29 01:32:55,29.0667,-110.9667,304.1,51,1,4.47
444,Muros,ES,2021-09-29 01:32:58,42.7762,-9.0603,290.28,94,100,1.07
445,Chifeng,CN,2021-09-29 01:34:53,42.2683,118.9636,287.42,54,5,4.8
446,Elat,IL,2021-09-29 01:34:53,29.5581,34.9482,295.81,69,0,3.11
447,Ogaminana,NG,2021-09-29 01:34:53,7.5946,6.2248,295.54,97,100,1.8
448,Dongsheng,CN,2021-09-29 01:34:54,39.8161,109.9776,291.63,20,0,3.11
449,Prince Rupert,CA,2021-09-29 01:33:43,54.3161,-130.3201,283.98,69,90,6.69
450,Stromness,GB,2021-09-29 01:34:54,58.965,-3.296,283.08,85,100,0.89
451,Namibe,AO,2021-09-29 01:34:54,-15.1961,12.1522,290.47,86,49,1.29
452,Belyy Yar,RU,2021-09-29 01:34:55,53.6039,91.3903,269.09,93,0,2.0
453,Nkhata Bay,MW,2021-09-29 01:34:55,-11.6066,34.2907,296.48,56,56,1.17
454,Pangody,RU,2021-09-29 01:34:55,65.85,74.4859,272.57,82,4,2.39
455,Mao,ES,2021-09-29 01:33:45,39.8885,4.2658,293.46,88,0,1.54
456,Waingapu,ID,2021-09-29 01:34:56,-9.6567,120.2641,302.77,57,9,4.3
457,Srednekolymsk,RU,2021-09-29 01:34:56,67.45,153.6833,271.29,65,77,2.66
458,San Pedro,PH,2021-09-29 01:34:05,14.35,121.0167,303.88,71,75,4.12
459,Dingle,PH,2021-09-29 01:34:57,10.9995,122.6711,302.88,75,69,2.62
460,Novooleksiyivka,UA,2021-09-29 01:34:57,46.2269,34.6428,285.07,59,59,4.08
461,Gravdal,NO,2021-09-29 01:34:57,68.1214,13.5031,284.17,80,100,3.82
462,Baykit,RU,2021-09-29 01:34:58,61.67,96.37,277.18,78,100,0.62
463,Sovetskiy,RU,2021-09-29 01:30:17,61.3614,63.5842,272.24,86,54,1.8
464,Alta Floresta,BR,2021-09-29 01:32:05,-9.8756,-56.0861,294.02,96,61,1.12
465,Lunavada,IN,2021-09-29 01:34:58,23.1333,73.6167,298.39,85,89,7.56
466,Bharatpur,IN,2021-09-29 01:34:59,27.2167,77.4833,300.62,78,79,3.46
467,Fukue,JP,2021-09-29 01:34:59,32.6881,128.8419,300.35,83,75,3.6
468,Gundlupet,IN,2021-09-29 01:34:59,11.8,76.6833,294.8,84,82,2.45
469,Vardo,NO,2021-09-29 01:35:00,70.3705,31.1107,282.87,73,100,5.05
470,Mponela,MW,2021-09-29 01:35:00,-13.5319,33.7401,293.23,50,5,3.16
471,Talcahuano,CL,2021-09-29 01:30:20,-36.7167,-73.1167,284.97,82,0,2.06
472,Westport,US,2021-09-29 01:30:57,41.1415,-73.3579,293.59,91,75,0.45
473,Soto La Marina,MX,2021-09-29 01:35:00,23.7667,-98.2167,299.95,81,10,6.05
474,Ypsonas,CY,2021-09-29 01:35:01,34.6884,32.9574,293.15,88,0,0.0
475,Pevek,RU,2021-09-29 01:32:51,69.7008,170.3133,269.03,83,100,2.51
476,Kodinsk,RU,2021-09-29 01:35:01,58.6881,99.1844,276.03,85,100,0.97
477,Nanakuli,US,2021-09-29 01:35:03,21.3906,-158.1547,304.12,56,40,5.14
478,Walvis Bay,NA,2021-09-29 01:35:03,-22.9575,14.5053,285.98,87,0,1.03
479,Wollongong,AU,2021-09-29 01:34:40,-34.4333,150.8833,294.86,68,100,5.81
480,Blatna,CZ,2021-09-29 01:35:04,49.4249,13.8818,288.05,97,100,1.42
481,Kasamwa,TZ,2021-09-29 01:35:04,-2.85,32.4333,293.63,78,100,0.65
482,Motegi,JP,2021-09-29 01:35:04,36.5167,140.1833,298.74,62,35,1.63
483,Merauke,ID,2021-09-29 01:35:05,-8.4667,140.3333,302.33,67,68,5.29
484,Itarema,BR,2021-09-29 01:35:05,-2.9248,-39.9167,299.35,83,8,6.82
485,Severnyy,RU,2021-09-29 01:35:05,50.677,36.5532,279.17,93,75,3.0
486,Wucheng,CN,2021-09-29 01:35:06,29.6008,118.175,303.42,63,75,1.17
487,Kangaatsiaq,GL,2021-09-29 01:35:06,68.3065,-53.4641,271.07,60,15,5.21
488,Jackson,US,2021-09-29 01:35:06,42.4165,-122.8345,290.08,62,1,2.57
489,Timizart,DZ,2021-09-29 01:35:07,36.8,4.2667,292.37,73,7,1.09
490,Isangel,VU,2021-09-29 01:35:07,-19.55,169.2667,297.6,70,92,6.26
491,Kolomak,UA,2021-09-29 01:35:07,49.8399,35.3044,279.99,83,61,3.99
492,Santa Cruz,BO,2021-09-29 01:35:08,-17.8,-63.1667,299.85,74,5,4.12
493,Puerto Escondido,MX,2021-09-29 01:35:08,15.85,-97.0667,300.36,81,91,3.17
494,Teahupoo,PF,2021-09-29 01:35:08,-17.8333,-149.2667,300.13,80,91,7.11
495,Yumen,CN,2021-09-29 01:35:09,40.2833,97.2,290.51,20,0,0.58
496,Sibolga,ID,2021-09-29 01:35:09,1.7427,98.7792,298.41,90,100,1.31
497,Salalah,OM,2021-09-29 01:35:09,17.0151,54.0924,300.2,83,20,1.54
498,Marzuq,YE,2021-09-29 01:33:49,14.4,46.4667,297.1,34,5,2.36
499,Samarai,PG,2021-09-29 01:34:44,-10.6167,150.6667,299.45,87,100,7.21
500,Corsicana,US,2021-09-29 01:30:21,32.0954,-96.4689,302.01,56,1,0.89
501,Carutapera,BR,2021-09-29 01:33:09,-1.195,-46.02,297.52,91,6,2.51
502,Arandis,NA,2021-09-29 01:35:10,-22.4167,14.9667,282.3,86,1,0.95
503,Kizema,RU,2021-09-29 01:35:11,61.113,44.8302,278.46,90,100,1.64
504,Taitung,TW,2021-09-29 01:35:11,22.7583,121.1444,303.3,58,20,1.03
505,Presidencia Roque Saenz Pena,AR,2021-09-29 01:32:06,-26.7852,-60.4388,293.12,87,28,4.32
506,Solwezi,ZM,2021-09-29 01:35:11,-12.1688,26.3894,290.99,68,7,0.46
507,Mikhaylovka,RU,2021-09-29 01:35:12,50.06,43.2379,279.75,74,92,3.66
508,Wum,CM,2021-09-29 01:35:12,6.3833,10.0667,291.21,95,100,0.87
509,Zharkent,KZ,2021-09-29 01:35:12,44.1628,80.0,290.04,40,100,0.59
510,Namikupa,TZ,2021-09-29 01:35:13,-10.8333,39.6,291.48,98,22,0.68
511,Goundam,ML,2021-09-29 01:33:47,16.4145,-3.6708,305.11,13,0,2.93
512,Dordrecht,NL,2021-09-29 01:35:13,51.81,4.6736,287.11,85,100,0.89
513,La Palma,US,2021-09-29 01:32:03,33.8464,-118.0467,296.3,73,75,2.24
514,Bosobolo,CD,2021-09-29 01:35:14,4.1833,19.9,293.52,97,100,0.72
515,Sioux Lookout,CA,2021-09-29 01:33:34,50.1001,-91.917,291.36,68,20,2.06
516,Kidal,ML,2021-09-29 01:35:14,18.4411,1.4078,302.21,10,53,3.51
517,Canon City,US,2021-09-29 01:30:41,38.441,-105.2424,294.79,44,1,1.79
518,Bud,US,2021-09-29 01:35:15,39.447,-86.1758,296.06,83,0,3.16
519,Olawa,PL,2021-09-29 01:35:15,50.9466,17.2926,284.09,80,99,3.41
520,Bodden Town,KY,2021-09-29 01:35:15,19.2833,-81.25,302.0,82,20,4.08
521,Fare,PF,2021-09-29 01:35:16,-16.7,-151.0167,299.21,76,12,7.18
522,Asau,RO,2021-09-29 01:35:16,46.4333,26.4,284.68,92,86,0.91
523,Aksarka,RU,2021-09-29 01:35:16,66.5606,67.7975,274.87,93,90,1.45
524,Groningen,NL,2021-09-29 01:34:49,53.25,6.75,285.39,73,100,1.34
525,Aleppo,SY,2021-09-29 01:35:17,36.25,37.5,292.48,86,0,4.82
526,Vostok,RU,2021-09-29 01:35:17,46.4856,135.8833,292.8,55,100,2.05
527,Tyazhinskiy,RU,2021-09-29 01:35:17,56.116,88.524,275.61,70,5,4.26
528,Fairmont,US,2021-09-29 01:34:58,39.4851,-80.1426,292.88,94,43,2.19
529,Port Moresby,PG,2021-09-29 01:35:18,-9.4431,147.1797,303.83,70,40,3.76
530,Quatre Cocos,MU,2021-09-29 01:35:18,-20.2078,57.7625,295.42,67,74,7.78
531,Kakching,IN,2021-09-29 01:35:19,24.4833,93.9833,296.87,79,99,0.35
532,Cidreira,BR,2021-09-29 01:35:19,-30.1811,-50.2056,290.74,94,100,0.02
533,Karratha,AU,2021-09-29 01:35:19,-20.7377,116.8463,302.79,18,1,2.19
534,Almaznyy,RU,2021-09-29 01:35:20,48.0448,40.045,282.23,84,87,4.68
535,Caohai,CN,2021-09-29 01:35:20,26.8661,104.2841,290.86,36,0,1.2
536,Pirovskoye,RU,2021-09-29 01:35:21,57.6267,92.2658,275.35,82,100,2.72
537,Petatlan,MX,2021-09-29 01:35:21,17.5167,-101.2667,298.52,90,98,0.88
538,Kibre Mengist,ET,2021-09-29 01:35:21,5.8833,38.9833,288.72,95,100,0.27
539,Bambanglipuro,ID,2021-09-29 01:35:22,-7.95,110.2833,291.82,68,45,5.19
540,Kushmurun,KZ,2021-09-29 01:35:22,52.4503,64.6311,275.92,96,100,9.49
541,Cabedelo,BR,2021-09-29 01:35:23,-6.9811,-34.8339,297.52,84,74,5.86
542,Taquaritinga,BR,2021-09-29 01:35:23,-21.4061,-48.5047,299.08,34,74,0.6
543,Puerto Del Rosario,ES,2021-09-29 01:35:23,28.5004,-13.8627,296.01,68,13,6.69
544,Porbandar,IN,2021-09-29 01:35:24,21.6422,69.6093,298.4,90,100,3.52
545,San Jose,US,2021-09-29 01:32:20,37.3394,-121.895,298.07,41,20,1.34
546,Ucluelet,CA,2021-09-29 01:35:24,48.9329,-125.5528,286.53,84,100,2.71
547,Channel-Port Aux Basques,CA,2021-09-29 01:35:25,47.5702,-59.1367,285.3,81,100,2.36
548,Rincon,US,2021-09-29 01:35:25,32.296,-81.2354,298.22,86,1,2.57
549,Chermoz,RU,2021-09-29 01:35:25,58.787,56.1489,274.95,85,45,3.14
550,Chara,RU,2021-09-29 01:35:25,56.9064,118.2631,275.67,59,98,0.69
551,Bani,DO,2021-09-29 01:35:26,18.2833,-70.3333,301.96,81,14,1.94
552,Nipawin,CA,2021-09-29 01:35:26,53.3668,-104.0009,295.17,37,1,4.12
553,Dole,FR,2021-09-29 01:35:26,47.0833,5.5,287.04,94,0,0.51
554,Celestun,MX,2021-09-29 01:35:27,20.8667,-90.4,301.18,73,13,5.94
555,Olinda,BR,2021-09-29 01:33:44,-8.0089,-34.8553,299.0,78,75,6.17
556,Constitucion,CL,2021-09-29 01:30:56,-35.3333,-72.4167,282.95,64,0,3.38
557,Nefteyugansk,RU,2021-09-29 01:35:27,61.0998,72.6035,275.29,74,100,4.17
558,Southbridge,US,2021-09-29 01:35:28,42.0751,-72.0334,290.52,95,80,2.08
559,Rafaela,AR,2021-09-29 01:35:28,-31.2503,-61.4867,289.26,81,0,1.34
560,Emba,KZ,2021-09-29 01:35:28,48.8264,58.1442,276.28,90,100,4.59
561,Ewo,CG,2021-09-29 01:35:29,-0.8725,14.8206,295.81,89,100,1.25
